State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1
Uttar_Pradesh,17,43,2019,4,0,4,2,sriprakash jaiswal,M,INC,313003,GEN,842994,1632983,KANPUR,GEN,DOAB,15,51.62,37.13,no,264728,31.4,2.22,GEUP67940,National Party,3482,TRUE,6,INC,3482,KANPUR,TRUE,TRUE,3,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,17,31,2019,4,0,4,1,adhikari sisir,M,AITC,711872,GEN,1424247,1660147,KANTHI,GEN,NA,8,85.79,49.98,no,111668,7.84,2.33,GEWB68421,State-based Party (Other State),18228,TRUE,4,AITC,18228,KANTHI,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,7.839999999999996,1,1
West_Bengal,17,31,2019,4,0,4,2,dr. debasis samanta,M,BJP,600204,NA,1424247,1660147,KANTHI,GEN,NA,8,85.79,42.14,no,524019,36.79,2.33,GEWB122222,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,17,35,2019,4,0,4,1,mahabali singh,M,JD(U),398408,GEN,868798,1771254,KARAKAT,GEN,NA,28,49.05,45.86,no,84542,9.73,2.94,GEBR2057,State-based Party,11002,TRUE,3,JD(U),11002,KARAKAT,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,9.729999999999997,0,0
Bihar,17,35,2019,4,0,4,2,upendra kushwaha,M,BLSP,313866,GEN,868798,1771254,KARAKAT,GEN,NA,28,49.05,36.13,no,288934,33.26,2.94,GEBR2040,Local Party,16433,TRUE,3,BLSP,16433,UJIARPUR,FALSE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,17,10,2019,4,0,4,1,manoj rajoria,M,BJP,526443,SC,998044,1810574,KARAULI-DHOLPUR,SC,NA,6,55.12,52.75,no,97682,9.79,2.17,GERJ9247,National Party,1605,TRUE,3,BJP,1605,KARAULI-DHOLPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,9.79,0,0
Rajasthan,17,10,2019,4,0,4,2,sanjay kumar,M,INC,428761,SC,998044,1810574,KARAULI-DHOLPUR,SC,NA,6,55.12,42.96,no,403043,40.38,2.17,GERJ100320,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Assam,17,1,2019,4,0,4,1,kripanath mallah,M,BJP,473046,SC,1060072,1340173,KARIMGANJ,SC,NA,15,79.1,44.62,no,38389,3.62,2.63,AEAS189904,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.6199999999999974,0,0
Assam,17,1,2019,4,0,4,2,radheshyam biswas,M,AIUDF,434657,SC,1060072,1340173,KARIMGANJ,SC,NA,15,79.1,41,no,314205,29.64,2.63,GEAS42748,State-based Party,795,TRUE,3,AIUDF,795,KARIMGANJ,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Telangana,17,3,2019,4,0,4,1,bandi sanjay kumar,M,BJP,498276,NA,1147697,1651543,KARIMNAGAR,GEN,TELENGANA,16,69.49,43.42,no,89508,7.8,2.94,AEAP319,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,7.800000000000004,0,0
Telangana,17,3,2019,4,0,4,2,boianapalli vinod kumar,M,TRS,408768,GEN,1147697,1651543,KARIMNAGAR,GEN,TELENGANA,16,69.49,35.62,no,229510,20,2.94,GEAP818376,State-based Party,8284,TRUE,2,TRS,8284,HANAMKONDA,FALSE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Haryana,17,5,2019,4,0,4,1,sanjay bhatia,M,BJP,911594,GEN,1300722,1904193,KARNAL,GEN,NA,17,68.31,70.08,no,656142,50.44,1.89,GEHR301686,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,50.44,1,0
Haryana,17,5,2019,4,0,4,2,kuldip sharma,M,INC,255452,GEN,1300722,1904193,KARNAL,GEN,NA,17,68.31,19.64,no,188269,14.47,1.89,GEHR300984,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Tamil_Nadu,17,23,2019,4,0,4,1,jothimani s,F,INC,695697,GEN,1103165,1387286,KARUR,GEN,NA,43,79.52,63.06,no,420546,38.12,2.17,AETN192211,National Party,3482,TRUE,2,INC,3482,KARUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,38.120000000000005,0,0
Tamil_Nadu,17,23,2019,4,0,4,2,thambidurai m,M,ADMK,275151,GEN,1103165,1387286,KARUR,GEN,NA,43,79.52,24.94,no,236608,21.45,2.17,GETN33034,State-based Party,930,TRUE,8,ADMK,930,KARUR,TRUE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Kerala,17,1,2019,4,0,4,1,rajmohan unnithan,M,INC,474961,NA,1100051,1363937,KASARAGOD,GEN,NA,10,80.65,43.18,no,40438,3.68,2.63,AEKL102510,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.6799999999999997,0,0
Kerala,17,1,2019,4,0,4,2,k. p. sathishchandran,M,CPM,434523,NA,1100051,1363937,KASARAGOD,GEN,NA,10,80.65,39.5,no,258474,23.5,2.63,AEKL104157,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,17,11,2019,4,0,4,1,dulal chandra goswami,M,JD(U),559423,NA,1117734,1653353,KATIHAR,GEN,NA,10,67.6,50.05,no,57203,5.12,2.22,GEBH104554,State-based Party,11002,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,5.1199999999999974,0,0
Bihar,17,11,2019,4,0,4,2,tariq anwar,M,INC,502220,GEN,1117734,1653353,KATIHAR,GEN,NA,10,67.6,44.93,no,481636,43.09,2.22,GEBR26326,National Party,3482,TRUE,11,NCP,5792,KATIHAR,TRUE,FALSE,5,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,17,50,2019,4,0,4,1,vinod kumar sonkar,M,BJP,383009,SC,974438,1787120,KAUSHAMBI,SC,EAST,13,54.53,39.31,no,38722,3.97,3.33,GEUP12675,National Party,1605,TRUE,2,BJP,1605,KAUSHAMBI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.980000000000004,0,0
Uttar_Pradesh,17,50,2019,4,0,4,2,indrajeet saroj,M,SP,344287,SC,974438,1787120,KAUSHAMBI,SC,EAST,13,54.53,35.33,no,187881,19.28,3.33,AEUP104947,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,17,15,2019,4,0,4,1,anubhav mohanty,M,BJD,630179,NA,1238214,1710916,KENDRAPARA,GEN,NA,8,72.37,50.89,no,153581,12.4,2.38,GEOD84335,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,12.399999999999999,0,0
Odisha,17,15,2019,4,0,4,2,baijayant panda,M,BJP,476598,GEN,1238214,1710916,KENDRAPARA,GEN,NA,8,72.37,38.49,no,362509,29.28,2.38,GEOD79788,National Party,1605,TRUE,3,BJD,9079,KENDRAPARA,TRUE,FALSE,2,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Odisha,17,4,2019,4,0,4,1,chandrani murmu,F,BJD,526359,ST,1176292,1516688,KEONJHAR,ST,NA,9,77.56,44.75,no,66203,5.63,2.78,GEOD84361,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,5.630000000000003,0,0
Odisha,17,4,2019,4,0,4,2,ananta nayak,M,BJP,460156,ST,1176292,1516688,KEONJHAR,ST,NA,9,77.56,39.12,no,331440,28.18,2.78,GEOD70957,National Party,1605,TRUE,5,BJP,1605,KEONJHAR,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Punjab,17,3,2019,4,0,4,1,jasbir singh gill (dimpa),M,INC,459710,NA,1046032,1638842,KHADOOR SAHIB,GEN,NA,20,63.83,43.95,no,140573,13.44,3.12,AEPB5901,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,13.440000000000001,0,0
Punjab,17,3,2019,4,0,4,2,bibi jagir kaur,F,SAD,319137,NA,1046032,1638842,KHADOOR SAHIB,GEN,NA,20,63.83,30.51,no,104648,10,3.12,AEPB4029013,State-based Party,16994,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,17,25,2019,4,0,4,1,choudhary mehboob ali kaiser,M,LJP,510193,GEN,966813,1676454,KHAGARIA,GEN,NA,21,57.67,52.77,no,248570,25.71,2.86,GEBR1726,State-based Party,5029,TRUE,3,LJP,5029,KHAGARIA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,25.710000000000004,1,0
Bihar,17,25,2019,4,0,4,2,mukesh sahani,M,VSIP,261623,NA,966813,1676454,KHAGARIA,GEN,NA,21,57.67,27.06,no,209776,21.7,2.86,GEBH104755,Local Party,18731,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Madhya_Pradesh,17,8,2019,4,0,4,1,v.d. sharma (vishnu datt sharma),M,BJP,811135,GEN,1257783,1842095,KHAJURAHO,GEN,NA,18,68.28,64.49,no,492382,39.15,2.08,GEMP101508,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,39.14999999999999,0,0
Madhya_Pradesh,17,8,2019,4,0,4,2,maharani kavita singh natiraja,F,INC,318753,GEN,1257783,1842095,KHAJURAHO,GEN,NA,18,68.28,25.34,no,278676,22.16,2.08,GEMP101510,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Telangana,17,17,2019,4,0,4,1,nama nageswr rao,M,TRS,567459,GEN,1139831,1513809,KHAMMAM,GEN,TELENGANA,24,75.3,49.78,no,168062,14.74,2.7,GEAP819074,State-based Party,8284,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,14.740000000000002,0,0
Telangana,17,17,2019,4,0,4,2,renuka chowdhury,F,INC,399397,GEN,1139831,1513809,KHAMMAM,GEN,TELENGANA,24,75.3,35.04,no,342295,30.03,2.7,GEAP69482,National Party,3482,TRUE,4,INC,3482,KHAMMAM,TRUE,TRUE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Madhya_Pradesh,17,28,2019,4,0,4,1,nandkumar singh chouhan (nandu bhaiya),M,BJP,838909,GEN,1468138,1909055,KHANDWA,GEN,NA,12,76.9,57.14,no,273343,18.62,2.08,AEMP8157,National Party,1605,FALSE,7,BJP,1605,KHANDWA,TRUE,TRUE,6,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,18.619999999999997,0,0
Madhya_Pradesh,17,28,2019,4,0,4,2,arun subhash chandra yadav,M,INC,565566,GEN,1468138,1909055,KHANDWA,GEN,NA,12,76.9,38.52,no,549561,37.43,2.08,GEMP6662,National Party,3482,FALSE,5,INC,3482,KHANDWA,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Madhya_Pradesh,17,27,2019,4,0,4,1,gajendra umrao singh patel,M,BJP,773550,ST,1427607,1834385,KHARGONE,ST,NA,8,77.82,54.19,no,202510,14.19,2.22,GEMP101817,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,14.189999999999998,0,0
Madhya_Pradesh,17,27,2019,4,0,4,2,dr. govind subhan mujalda,M,INC,571040,ST,1427607,1834385,KHARGONE,ST,NA,8,77.82,40,no,550367,38.55,2.22,GEMP101818,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,17,17,2019,4,0,4,1,chauhan devusinh,M,BJP,714572,GEN,1098633,1804028,KHEDA,GEN,NA,8,60.9,65.04,no,367145,33.42,1.92,AEGJ12436,National Party,1605,TRUE,3,BJP,1605,KHEDA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,33.42,0,0
Gujarat,17,17,2019,4,0,4,2,bimal shah,M,INC,347427,GEN,1098633,1804028,KHEDA,GEN,NA,8,60.9,31.62,no,329150,29.96,1.92,AEGJ11169,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,17,28,2019,4,0,4,1,ajay kumar,M,BJP,609589,GEN,1136660,1770699,KHERI,GEN,AVADH,16,64.19,53.63,no,218807,19.25,2.38,GEUP11952,National Party,1605,TRUE,3,BJP,1605,KHERI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,19.25,0,0
Uttar_Pradesh,17,28,2019,4,0,4,2,dr. purvi verma,F,SP,390782,GEN,1136660,1770699,KHERI,GEN,AVADH,16,64.19,34.38,no,298627,26.27,2.38,GEUP179623,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jharkhand,17,11,2019,4,0,4,1,arjun munda,M,BJP,382638,ST,832377,1202664,KHUNTI,ST,NA,12,69.21,45.97,no,1445,0.17,2.38,GEJH4338,National Party,1605,TRUE,2,BJP,1605,JAMSHEDPUR,FALSE,TRUE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.1700000000000017,0,0
Jharkhand,17,11,2019,4,0,4,2,kali charan munda,M,INC,381193,ST,832377,1202664,KHUNTI,ST,NA,12,69.21,45.8,no,359948,43.24,2.38,GEJH4396,National Party,3482,TRUE,2,INC,3482,KHUNTI,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,17,10,2019,4,0,4,1,dr. mohammad jawed,M,INC,367017,NA,1101603,1659651,KISHANGANJ,GEN,NA,15,66.38,33.32,no,34466,3.13,3.7,GEBH104538,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.129999999999999,0,0
Bihar,17,10,2019,4,0,4,2,syed mahmood ashraf,M,JD(U),332551,GEN,1101603,1659651,KISHANGANJ,GEN,NA,15,66.38,30.19,no,37522,3.41,3.7,GEBR1310,State-based Party,11002,TRUE,2,JD(U),11002,KISHANGANJ,TRUE,TRUE,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jharkhand,17,5,2019,4,0,4,1,annpurna devi,F,BJP,753016,GEN,1209541,1814125,KODARMA,GEN,NA,15,66.67,62.26,no,455600,37.67,2.22,GEBH104397,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,37.67,0,0
Jharkhand,17,5,2019,4,0,4,2,babu lal marandi,M,JVM,297416,ST,1209541,1814125,KODARMA,GEN,NA,15,66.67,24.59,no,229209,18.95,2.22,GEBR42356,Local Party,4736,TRUE,10,JVM,4736,DUMKA,FALSE,TRUE,4,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Assam,17,5,2019,4,0,4,1,naba kumar sarania,M,IND,484560,ST,1479485,1776358,KOKRAJHAR,ST,NA,10,83.29,32.75,no,37786,2.55,4,GEAS6900,Independents,10809,TRUE,2,IND,10809,KOKRAJHAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.5500000000000007,0,0
Assam,17,5,2019,4,0,4,2,pramila rani brahma,F,BOPF,446774,ST,1479485,1776358,KOKRAJHAR,ST,NA,10,83.29,30.2,no,134339,9.08,4,AEAS192447,State-based Party,9451,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,17,28,2019,4,0,4,1,s. muniswamy,M,BJP,709165,SC,1258551,1629961,KOLAR,SC,NA,15,77.21,56.35,no,210021,16.69,2.08,GEKA108331,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,16.690000000000005,0,0
Karnataka,17,28,2019,4,0,4,2,k.h. muniyappa,M,INC,499144,SC,1258551,1629961,KOLAR,SC,NA,15,77.21,39.66,no,485255,38.56,2.08,GEKA15239,National Party,3482,TRUE,8,INC,3482,KOLAR,TRUE,TRUE,7,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Maharashtra,17,47,2019,4,0,4,1,sanjay sadashivrao mandlik,M,SHS,749085,NA,1330852,1880496,KOLHAPUR,GEN,NA,16,70.77,56.29,no,270568,20.33,2.22,GEMH115393,State-based Party,18691,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,20.33,0,0
Maharashtra,17,47,2019,4,0,4,2,dhananjay mahadik,M,NCP,478517,GEN,1330852,1880496,KOLHAPUR,GEN,NA,16,70.77,35.96,no,415078,31.19,2.22,GEMH76170,State-based Party,5792,TRUE,3,NCP,5792,KOLHAPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
West_Bengal,17,23,2019,4,0,4,1,mala roy,F,AITC,573119,GEN,1206645,1728851,KOLKATA DAKSHIN,GEN,NA,14,69.79,47.5,no,155192,12.86,2.78,AEWB105015,State-based Party (Other State),18228,TRUE,2,INC,3482,KOLKATA DAKSHIN,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,12.86,0,0
West_Bengal,17,23,2019,4,0,4,2,chandra kumar bose,M,BJP,417927,NA,1206645,1728851,KOLKATA DAKSHIN,GEN,NA,14,69.79,34.64,no,277652,23.01,2.78,GEWB122152,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
West_Bengal,17,24,2019,4,0,4,1,bandyopadhyay sudip,M,AITC,474891,GEN,950613,1444082,KOLKATA UTTAR,GEN,NA,22,65.83,49.96,no,127095,13.37,2.56,GEWB121915,State-based Party (Other State),18228,TRUE,6,AITC,18228,KOLKATA UTTAR,TRUE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,13.369999999999997,1,0
West_Bengal,17,24,2019,4,0,4,2,rahul (biswajit) sinha,M,BJP,347796,GEN,950613,1444082,KOLKATA UTTAR,GEN,NA,22,65.83,36.59,no,276716,29.11,2.56,GEWB14594,National Party,1605,TRUE,5,BJP,1605,KOLKATA UTTAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Kerala,17,18,2019,4,0,4,1,n.k.premachandran,M,RSP,499677,GEN,968123,1296720,KOLLAM,GEN,NA,10,74.66,51.61,no,148856,15.38,2.44,AEKL103263,State-based Party,12053,TRUE,4,RSP,12053,KOLLAM,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,15.369999999999997,0,0
Kerala,17,18,2019,4,0,4,2,k.n.balagopal,M,CPM,350821,NA,968123,1296720,KOLLAM,GEN,NA,10,74.66,36.24,no,247482,25.56,2.44,AEKL105130,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,17,8,2019,4,0,4,1,karadi sanganna amarappa,M,BJP,586783,GEN,1190347,1736693,KOPPAL,GEN,NA,15,68.54,49.3,no,38397,3.23,2.22,AEKA1390,National Party,1605,TRUE,2,BJP,1605,KOPPAL,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,3.229999999999997,0,0
Karnataka,17,8,2019,4,0,4,2,k.rajashekar basavaraj hitnal,M,INC,548386,GEN,1190347,1736693,KOPPAL,GEN,NA,15,68.54,46.07,no,537573,45.16,2.22,AEKA9849,National Party,3482,TRUE,5,INC,3482,KOPPAL,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,17,21,2019,4,0,4,1,saptagiri sankar ulaka,M,INC,371129,ST,1080161,1434384,KORAPUT,ST,NA,8,75.3,34.36,no,3613,0.33,3.57,GEOD84457,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.3399999999999963,0,0
Odisha,17,21,2019,4,0,4,2,kausalya hikaka,F,BJD,367516,ST,1080161,1434384,KORAPUT,ST,NA,8,75.3,34.02,no,159118,14.73,3.57,GEOD84392,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Chhattisgarh,17,4,2019,4,0,4,1,jyotsna charandas mahant,F,INC,523310,GEN,1136903,1508840,KORBA,GEN,NA,14,75.35,46.03,no,26249,2.31,2.5,GECG0000077,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.3100000000000023,0,0
Chhattisgarh,17,4,2019,4,0,4,2,jyoti nand dubey,M,BJP,497061,GEN,1136903,1508840,KORBA,GEN,NA,14,75.35,43.72,no,459644,40.43,2.5,AECGAEMP1103,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,17,24,2019,4,0,4,1,om birla,M,BJP,800051,GEN,1367034,1948010,KOTA,GEN,NA,16,70.18,58.52,no,279677,20.46,2.08,AERJ14631,National Party,1605,TRUE,2,BJP,1605,KOTA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,20.450000000000003,0,0
Rajasthan,17,24,2019,4,0,4,2,ramnarain meena,M,INC,520374,ST,1367034,1948010,KOTA,GEN,NA,16,70.18,38.07,no,507785,37.15,2.08,AERJ18705,National Party,3482,TRUE,4,INC,3482,KOTA,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Kerala,17,14,2019,4,0,4,1,thomas chazhikadan,M,KEC(M),421046,NA,910339,1206698,KOTTAYAM,GEN,NA,8,75.44,46.25,no,106259,11.67,2.78,AEKL105844,State-based Party,11341,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,11.670000000000002,0,0
Kerala,17,14,2019,4,0,4,2,v.n. vasavan,M,CPM,314787,NA,910339,1206698,KOTTAYAM,GEN,NA,8,75.44,34.58,no,159652,17.54,2.78,AEKL103041,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Kerala,17,5,2019,4,0,4,1,m.k.raghavan,M,INC,493444,GEN,1076193,1318024,KOZHIKODE,GEN,NA,15,81.65,45.85,no,85225,7.92,2.7,GEKL5504,National Party,3482,TRUE,3,INC,3482,KOZHIKODE,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,7.920000000000002,0,0
Kerala,17,5,2019,4,0,4,2,a.pradeep kumar,M,CPM,408219,NA,1076193,1318024,KOZHIKODE,GEN,NA,15,81.65,37.93,no,247003,22.95,2.7,AEKL102593,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Tamil_Nadu,17,9,2019,4,0,4,1,dr.a.chellakumar,M,INC,611298,GEN,1161369,1530404,KRISHNAGIRI,GEN,NA,16,75.89,52.64,no,156765,13.5,2.33,AETN202421,National Party,3482,TRUE,2,INC,3482,KRISHNAGIRI,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,13.5,0,0
