STCODE,STNAME,DIST,DISTNAME,YEAR,BASE_YR_GDP,AGRI_GDP_CON,LIVES_GDP_CON,FL_GDP_CON,FISH_GDP_CON,MQ_GDP_CON,PS_GDP_CON,MA_GDP_CON,REG_GDP_CON,UREG_GDP_CON,EGWS_GDP_CON,CONS_GDP_CON,SS_GDP_CON,THR_GDP_CON,RAIL_GDP_CON,TMS_GDP_CON,COMM_GDP_CON,BI_GDP_CON,RDBS_GDP_CON,PA_GDP_CON,OS_GDP_CON,TS_GDP_CON,GDDP_CON,AGRI_GDP_CUR,LIVES_GDP_CUR,FL_GDP_CUR,FISH_GDP_CUR,MQ_GDP_CUR,PS_GDP_CUR,MA_GDP_CUR,REG_GDP_CUR,UREG_GDP_CUR,EGWS_GDP_CUR,CONS_GDP_CUR,SS_GDP_CUR,THR_GDP_CUR,RAIL_GDP_CUR,TMS_GDP_CUR,COMM_GDP_CUR,BI_GDP_CUR,RDBS_GDP_CUR,PA_GDP_CUR,OS_GDP_CUR,TS_GDP_CUR,GDDP_CUR,GROSS_PCI_CONP,GROSS_PCI_CURP,...53,...54,...55,...56,...57,...58
2,Bihar,924,Gopalganj,2000,1999,47531,-1,2465,2254,0,52250,9615,2798,6818,1441,5775,16831,9504,1787,695,1069,3113,3868,5946,17072,43054,112135,45838,0,2585,2418,0,50841,9561,2752,6809,1845,5726,17132,9409,1742,684,971,3177,4093,5923,16720,42719,110692,5277,5209,NA,NA,NA,NA,NA,NA
2,Bihar,924,Gopalganj,2001,1999,42279,-1,2596,2478,0,47353,9979,3484,6495,1092,6447,17518,8959,1835,820,1009,3823,4005,6424,17079,43954,108825,44816,0,2847,2597,0,50260,9949,3379,6570,1312,6653,17914,9008,1747,822,923,4228,4430,6538,16929,44625,112799,4978,5160,NA,NA,NA,NA,NA,NA
2,Bihar,924,Gopalganj,2002,1999,45041,-1,2696,2253,0,49990,9252,2508,6744,1129,7791,18172,4439,1870,851,1271,3657,4148,5538,17297,39071,107233,47414,0,3034,2374,0,52822,9292,2304,6988,1350,8103,18745,4665,1856,882,1004,4208,4931,5882,17795,41223,112790,4846,5097,NA,NA,NA,NA,NA,NA
2,Bihar,924,Gopalganj,2003,1999,46619,-1,2812,3277,0,52708,9595,2574,7021,1150,7702,18447,4189,1408,1320,1487,3547,4302,6281,18062,40596,111751,51229,0,3279,3572,0,58080,10183,2500,7683,1638,8427,20248,4679,1439,1431,1123,4466,5688,7060,19592,45478,123806,4969,5505,NA,NA,NA,NA,NA,NA
2,Bihar,924,Gopalganj,2004,1999,46977,-1,2938,4095,0,54010,9513,2406,7107,1190,11178,21881,4514,1512,1351,1681,3747,4482,6605,18155,42047,117938,57822,0,7706,4233,0,69761,9952,2610,7343,2080,16160,28193,5910,1477,1732,1482,3996,7859,7456,20781,50693,148647,6508,6508,NA,NA,NA,NA,NA,NA
2,Bihar,925,Purba Champaran,1999,1999,81627,-1,4294,3659,0,89580,13427,4034,9392,1637,6354,21418,4947,2980,3811,2979,1511,6947,11841,30111,65127,176125,81627,0,4294,3659,0,89580,13427,4034,9392,1637,6354,21417,4947,2980,3811,2979,1511,6947,11841,30111,65127,176124,4664,4664,NA,NA,NA,NA,NA,NA
2,Bihar,925,Purba Champaran,2000,1999,127613,-1,4519,3421,0,135553,13410,3242,10168,1809,6461,21680,7067,3345,4109,3084,1673,7277,12889,31037,70481,227714,113377,0,4736,3671,0,121784,13445,3323,10122,2298,6431,22174,6997,3261,4029,2801,1707,7778,12840,30398,69811,213769,5861,5502,NA,NA,NA,NA,NA,NA
2,Bihar,925,Purba Champaran,2001,1999,72220,-1,4763,4269,0,81252,12939,3426,9513,1350,7067,21356,9648,3435,4031,2911,2054,7564,13926,31035,74604,177212,77047,0,5220,4472,0,86739,13080,3585,9496,1617,7327,22025,9701,3271,4041,2664,2272,8481,14172,30764,75366,184130,4422,4595,NA,NA,NA,NA,NA,NA
2,Bihar,925,Purba Champaran,2002,1999,144958,-1,4927,4343,0,154228,13287,3322,9966,1407,8339,23033,11554,3500,4265,3668,1965,7855,12005,31450,76262,253523,136256,0,5544,4576,0,146376,13832,3501,10331,1677,8730,24239,12143,3474,4405,2896,2262,9497,12751,32358,79786,250401,6236,6159,NA,NA,NA,NA,NA,NA
2,Bihar,925,Purba Champaran,2003,1999,94373,-1,5139,5079,2,104593,13460,3076,10384,1426,8049,22935,10388,2636,4191,4290,1906,8180,13617,32762,77970,205498,108170,0,5992,5537,1,119700,14794,3364,11429,2020,8933,25746,11603,2694,4585,3242,2400,11052,15304,35539,86419,231865,4961,5597,NA,NA,NA,NA,NA,NA
2,Bihar,925,Purba Champaran,2004,1999,112823,-1,5369,4688,2,122882,13577,2735,10842,1475,11201,26253,10641,2831,4423,4850,2014,8548,14320,32829,80456,229591,106306,0,6499,4861,1,117667,15589,3182,12407,2397,12499,30485,12300,2970,5005,3558,2415,11968,16755,36905,91876,240028,5443,5691,NA,NA,NA,NA,NA,NA
2,Bihar,926,Pashchim Champaran,1999,1999,80497,-1,3710,2926,209,87342,13927,4417,9510,1817,6191,21935,4591,3452,1715,1514,8030,7158,8644,20693,55797,165074,80497,0,3710,2926,209,87342,13927,4417,9510,1817,6191,21935,4591,3452,1715,1514,8030,7158,8644,20693,55797,165074,5664,5664,NA,NA,NA,NA,NA,NA
2,Bihar,926,Pashchim Champaran,2000,1999,114007,-1,3936,2602,51,120596,14243,3972,10271,1948,6285,22476,5639,3875,2045,1568,8891,7508,9409,21313,60248,203320,108296,0,4108,2792,42,115238,14118,3967,10151,2550,6257,22925,5583,3777,2037,1424,9075,8089,9373,20871,60229,198392,6776,6612,NA,NA,NA,NA,NA,NA
2,Bihar,926,Pashchim Champaran,2001,1999,88595,-1,3702,4076,200,96573,14329,4752,9576,1535,6902,22766,7129,3979,1918,1480,10918,7812,10165,21313,64714,184053,94695,0,4072,4271,136,103174,14140,4702,9438,1861,7157,23158,7169,3789,1995,1354,12075,8880,10345,21123,66730,193062,5943,6234,NA,NA,NA,NA,NA,NA
2,Bihar,926,Pashchim Champaran,2002,1999,94682,-1,3820,4334,50,102886,13811,3849,9962,1555,8180,23546,7630,4055,2110,1865,10447,8118,8763,21943,64931,191363,101364,0,4302,4567,38,110271,13778,3683,10095,1877,8561,24216,8019,4024,2237,1472,12020,9988,9307,22578,69645,204132,6086,6492,NA,NA,NA,NA,NA,NA
2,Bihar,926,Pashchim Champaran,2003,1999,89530,-1,3957,4874,37,98398,14071,3774,10297,1605,7912,23588,8099,3053,2082,2181,10132,8462,9940,22825,66774,188760,99776,0,4615,5314,30,109735,14859,3792,11067,2318,8762,25939,9047,3121,2368,1648,12756,11758,11171,24760,76629,212303,5888,6622,NA,NA,NA,NA,NA,NA
2,Bihar,926,Pashchim Champaran,2004,1999,93994,-1,4168,4930,34,103126,14032,3552,10480,1665,11107,26804,9294,3279,2229,2465,10704,8850,10453,22477,69751,199681,95905,0,5043,5111,31,106090,15665,3913,11752,2775,12325,30765,10743,3440,2595,1809,12837,12875,12231,25259,81789,218644,6113,6693,NA,NA,NA,NA,NA,NA
2,Bihar,927,Vaishali,1999,1999,52112,-1,2957,2196,35,57300,11836,4364,7472,2803,6699,21338,3562,3187,2772,2859,4936,5022,10070,27256,59664,138302,52112,0,2957,2196,35,57300,11836,4364,7472,2803,6699,21338,3562,3187,2772,2859,4936,5022,10070,27256,59664,138302,5291,5291,NA,NA,NA,NA,NA,NA
2,Bihar,927,Vaishali,2000,1999,57457,-1,3117,2028,0,62602,10845,2924,7921,2989,6756,20590,4307,3577,3161,2960,5466,5265,10961,28122,63819,147011,55625,0,3265,2176,0,61066,11190,3312,7878,3933,6704,21827,4264,3487,3121,2688,5579,5586,10919,27539,63183,146076,5479,5444,NA,NA,NA,NA,NA,NA
2,Bihar,927,Vaishali,2001,1999,40864,-1,3288,2970,7,47129,9873,2304,7570,2376,7534,19783,6101,3674,3060,2794,6712,5472,11843,28142,67798,134710,43511,0,3602,3112,5,50230,10177,2572,7605,2887,7780,20844,6135,3498,3116,2557,7423,6074,12052,27891,68746,139820,4878,5064,NA,NA,NA,NA,NA,NA
2,Bihar,927,Vaishali,2002,1999,74521,-1,3392,4097,0,82010,11184,3357,7827,2396,9072,22652,7087,3743,3439,3520,6422,5684,10209,27742,67846,172508,72532,0,3816,4317,0,80665,12423,4242,8181,2899,9445,24767,7448,3715,3590,2779,7389,6785,10843,28527,71076,176508,6171,6314,NA,NA,NA,NA,NA,NA
2,Bihar,927,Vaishali,2003,1999,38949,-1,3538,3768,0,46255,10555,2328,8227,2481,8948,21984,7683,2819,3572,4117,6228,5920,11580,28911,70830,139069,44084,0,4125,4108,0,52317,11953,2828,9125,3593,9808,25354,8582,2881,3960,3111,7842,7874,13014,31337,78601,156272,4893,5498,NA,NA,NA,NA,NA,NA
2,Bihar,927,Vaishali,2004,1999,66977,-1,3697,3214,0,73888,11331,2873,8458,2574,12922,26827,8179,3027,4257,4654,6580,6194,12177,29738,74806,175521,67751,0,4474,3333,0,75558,14166,4398,9768,4308,14053,32527,9455,3176,4847,3415,7891,8556,14248,33419,85007,193092,6079,6687,NA,NA,NA,NA,NA,NA
2,Bihar,928,Sitamarhi,1999,1999,43580,-1,2945,1851,0,48376,8619,662,7957,1407,5523,15549,3365,1314,560,1474,4574,4789,7925,23564,47565,111490,43580,0,2945,1851,0,48376,8619,662,7957,1407,5523,15549,3365,1314,560,1474,4574,4789,7925,23564,47565,111490,4353,4353,NA,NA,NA,NA,NA,NA
2,Bihar,928,Sitamarhi,2000,1999,50172,-1,3103,1869,0,55144,9274,726,8547,1597,5591,16462,4191,1475,603,1526,5065,5014,8626,24208,50708,122314,47132,0,3250,2005,0,52387,9239,729,8510,1976,5559,16774,4149,1438,596,1386,5169,5352,8593,23731,50414,119575,4629,4525,NA,NA,NA,NA,NA,NA
2,Bihar,928,Sitamarhi,2001,1999,50646,-1,3269,3352,0,57267,8701,737,7964,1137,6165,16003,4931,1515,597,1440,6219,5208,9320,24117,53347,126617,56982,0,3581,3512,0,64075,8696,745,7952,1344,6380,16421,4958,1442,607,1318,6878,5823,9485,23936,54447,134943,4633,4937,NA,NA,NA,NA,NA,NA
2,Bihar,928,Sitamarhi,2002,1999,58418,-1,3366,3422,0,65206,8883,630,8253,1215,7321,17419,5624,1543,638,1815,5950,5406,8034,24321,53331,135956,57942,0,3787,3605,0,65334,9133,635,8498,1431,7646,18210,5910,1532,670,1433,6847,6512,8533,25067,56504,140048,4889,5036,NA,NA,NA,NA,NA,NA
2,Bihar,928,Sitamarhi,2003,1999,40881,-1,3510,3211,0,47602,9125,608,8517,1210,7133,17468,5731,1162,602,2122,5771,5625,9113,25241,55367,120437,46041,0,4093,3501,0,53635,9925,639,9286,1685,7880,19490,6402,1188,677,1604,7266,7544,10242,27447,62370,135495,4238,4768,NA,NA,NA,NA,NA,NA
2,Bihar,928,Sitamarhi,2004,1999,42762,-1,3667,2732,0,49161,9509,657,8852,1249,10052,20810,6395,1248,662,2399,6097,5878,9583,25146,57408,127379,42743,0,4438,2833,0,50014,10807,751,10057,1983,11122,23913,7393,1309,769,1760,7312,8124,11213,28331,66211,140138,4390,4830,NA,NA,NA,NA,NA,NA
2,Bihar,929,Madhubani,1999,1999,63439,-1,3971,3278,10,70698,9269,411,8858,2039,4985,16293,2870,2788,1054,2604,6516,5167,11672,35771,68442,155433,63439,0,3971,3278,10,70698,9269,411,8858,2039,4985,16293,2870,2788,1054,2604,6516,5167,11672,35771,68442,155433,4519,4519,NA,NA,NA,NA,NA,NA
2,Bihar,929,Madhubani,2000,1999,154991,-1,4184,3770,4,162949,9800,422,9379,2221,5069,17090,3393,3129,1174,2696,7215,5524,12705,36758,72594,252633,133061,0,4381,4045,3,141490,9760,434,9326,2861,5050,17671,3359,3051,1170,2449,7365,5862,12657,36028,71941,231102,7158,6548,NA,NA,NA,NA,NA,NA
2,Bihar,929,Madhubani,2001,1999,88526,-1,4408,4609,5,97548,9244,365,8879,1700,5517,16461,4407,3213,1128,2545,8860,5801,13727,36643,76324,190333,102951,0,4828,4828,4,112611,9259,383,8877,2048,5721,17029,4431,3060,1169,2329,9799,6412,13970,36359,77529,207169,5242,5706,NA,NA,NA,NA,NA,NA
2,Bihar,929,Madhubani,2002,1999,205975,-1,4534,5326,20,215855,9288,318,8971,1748,6443,17479,5463,3274,1227,3206,8478,6076,11833,37244,76801,310135,179603,0,5101,5612,15,190331,9581,327,9254,2097,6753,18431,5742,3250,1305,2531,9754,7203,12569,38377,80731,289493,8440,7878,NA,NA,NA,NA,NA,NA
2,Bihar,929,Madhubani,2003,1999,56139,-1,4726,5427,18,66310,9669,305,9364,1787,6190,17646,5886,2466,1176,3750,8222,6404,13423,38619,79946,163902,63390,0,5511,5916,14,74831,10505,327,10178,2555,6904,19964,6574,2520,1345,2834,10352,8352,15086,41977,89040,183835,4389,4922,NA,NA,NA,NA,NA,NA
2,Bihar,929,Madhubani,2004,1999,147333,-1,4935,5262,14,157544,9994,402,9593,1851,8457,20302,6177,2648,1267,4239,8686,6819,14115,38310,82261,260107,130045,0,5973,5455,13,141486,11358,474,10883,3045,9565,23967,7140,2778,1486,3110,10417,9049,16516,43143,93639,259092,6857,6831,NA,NA,NA,NA,NA,NA
2,Bihar,930,Samstipur,1999,1999,61244,-1,3751,3278,7,68280,11200,1189,10011,2385,6552,20137,5751,11825,1237,2842,5523,4989,11161,34729,78057,166474,61244,0,3751,3278,7,68280,11200,1189,10011,2385,6552,20137,5751,11825,1237,2842,5523,4989,11161,34729,78057,166474,5090,5090,NA,NA,NA,NA,NA,NA
2,Bihar,930,Samstipur,2000,1999,113749,-1,3954,3614,0,121317,11755,1208,10548,2581,6635,20971,6710,13273,1402,2943,6115,5240,12149,35843,83675,225963,101645,0,4143,3878,0,109666,11729,1244,10484,3347,6591,21666,6643,12939,1391,2673,6242,5559,12103,35082,82632,213964,6739,6382,NA,NA,NA,NA,NA,NA
2,Bihar,930,Samstipur,2001,1999,76782,-1,4166,4568,0,85516,11140,1179,9961,2000,7324,20464,8750,13630,1390,2778,7510,5452,13126,35894,88530,194510,84880,0,4566,4786,0,94232,11207,1205,10002,2415,7573,21195,8798,12977,1425,2542,8305,6029,13358,35551,88985,204412,5645,5933,NA,NA,NA,NA,NA,NA
2,Bihar,930,Samstipur,2002,1999,73042,-1,4302,2581,0,79925,11362,1090,10272,2044,8723,22129,9829,13888,1506,3500,7185,5668,11315,35734,88625,190679,72901,0,4840,2720,0,80461,11836,1154,10682,2457,9101,23394,10330,13785,1589,2763,8267,6729,12018,36714,92195,196050,5474,5628,NA,NA,NA,NA,NA,NA
2,Bihar,930,Samstipur,2003,1999,52656,-1,4484,3330,0,60470,11381,656,10725,2097,8523,22001,10110,10459,1464,4093,6969,5910,12835,37229,89069,171540,59264,0,5229,3630,0,68123,12513,719,11794,3011,9400,24924,11293,10691,1654,3093,8774,7748,14425,40305,97983,191030,4850,5401,NA,NA,NA,NA,NA,NA
2,Bihar,930,Samstipur,2004,1999,77066,-1,4682,3726,0,85474,12100,1165,10934,2173,12067,26340,11632,11231,1557,4627,7362,6193,13497,38021,94120,205934,77738,0,5668,3863,0,87269,13926,1408,12518,3596,13301,30823,13445,11783,1813,3395,8829,8306,15792,42677,106040,224132,5739,6246,NA,NA,NA,NA,NA,NA
2,Bihar,931,Begusarai,1999,1999,34213,-1,2592,2528,0,39333,34157,23625,10531,5814,6962,46933,28107,9776,3584,2126,4316,4874,8598,26620,88001,174267,34213,0,2592,2528,0,39333,34157,23625,10531,5814,6962,46932,28107,9776,3584,2126,4316,4874,8598,26620,88001,174266,7738,7738,NA,NA,NA,NA,NA,NA
2,Bihar,931,Begusarai,2000,1999,44789,-1,2728,1967,0,49484,22244,11194,11051,5918,7016,35178,45563,10973,3917,2201,4780,5171,9359,27415,109379,194041,42208,0,2858,2110,0,47176,26349,14819,11530,8155,6956,41460,45108,10697,3837,1999,4878,5399,9323,26836,108077,196713,8375,8490,NA,NA,NA,NA,NA,NA
2,Bihar,931,Begusarai,2001,1999,36304,-1,2873,4588,0,43765,15975,5443,10531,5091,7837,28903,51297,11268,3925,2078,5869,5406,10111,27368,117322,189990,36361,0,3148,4807,0,44316,18769,7466,11302,6293,8085,33146,51580,10728,3926,1901,6491,5848,10290,27109,117873,195335,7951,8175,NA,NA,NA,NA,NA,NA
2,Bihar,931,Begusarai,2002,1999,50144,-1,2964,4998,0,58106,25822,15223,10599,4936,9451,40209,55918,11482,4140,2617,5616,5645,8716,28142,122276,220591,49887,0,3335,5266,0,58488,34231,22313,11919,6084,9830,50146,58769,11396,4270,2066,6462,6514,9258,28932,127667,236301,9099,9747,NA,NA,NA,NA,NA,NA
2,Bihar,931,Begusarai,2003,1999,40468,-1,3090,2498,0,46056,16272,5284,10988,5250,9351,30873,40373,8647,4016,3061,5446,5920,9887,29293,106643,183572,45735,0,3603,2724,0,52062,21161,8157,13004,7801,10236,39198,45098,8838,4380,2313,6857,7484,11112,31742,117824,209084,7432,8464,NA,NA,NA,NA,NA,NA
2,Bihar,931,Begusarai,2004,1999,56504,-1,3227,3091,0,62822,26591,15306,11285,5466,13536,45593,55627,9285,4293,3461,5754,6267,10397,28794,123878,232293,54642,0,3906,3205,0,61753,41372,27211,14160,9459,14693,65523,64301,9741,4843,2539,6901,8139,12165,32325,140954,268230,9236,10665,NA,NA,NA,NA,NA,NA
2,Bihar,932,Katihar,1999,1999,44418,-1,2421,2499,0,49338,7514,1201,6313,1029,4617,13160,4096,13128,1778,1987,3675,5714,8112,18085,56575,119073,44418,0,2421,2499,0,49338,7514,1201,6313,1029,4617,13160,4096,13128,1778,1987,3675,5714,8112,18085,56575,119073,5201,5201,NA,NA,NA,NA,NA,NA
2,Bihar,932,Katihar,2000,1999,76659,-1,2566,2766,0,81991,8028,1332,6696,1133,4679,13840,4797,14735,2106,2057,4069,5987,8830,18552,61133,156964,72274,0,2696,2968,0,77938,7932,1350,6582,1443,4664,14039,4749,14365,2104,1869,4153,6432,8797,18193,60662,152639,6656,6472,NA,NA,NA,NA,NA,NA
2,Bihar,932,Katihar,2001,1999,57255,-1,2702,4035,0,63992,7553,1216,6337,851,5133,13537,6315,15132,1930,1942,4996,6222,9540,18396,64473,142002,61960,0,2983,4228,0,69171,7494,1252,6241,1021,5324,13838,6350,14408,2029,1777,5526,7042,9709,18264,65105,148114,5831,6082,NA,NA,NA,NA,NA,NA
2,Bihar,932,Katihar,2002,1999,75608,-1,2954,4269,0,82831,7725,1072,6653,884,6044,14653,7511,15419,2217,2447,4781,6462,8224,18325,65386,162870,77061,0,3325,4498,0,84884,7978,1129,6849,1055,6332,15365,7893,15304,2360,1932,5501,7905,8735,18897,68527,168776,6583,6822,NA,NA,NA,NA,NA,NA
2,Bihar,932,Katihar,2003,1999,61403,-1,3082,4063,0,68548,7848,796,7053,898,5832,14578,7941,11612,2115,2862,4636,6728,9329,19014,64237,147363,71208,0,3594,4429,0,79231,8615,888,7727,1275,6476,16366,8871,11869,2425,2162,5837,9266,10484,20691,71605,167202,5839,6625,NA,NA,NA,NA,NA,NA
2,Bihar,932,Katihar,2004,1999,78162,-1,3223,4115,0,85500,8288,1195,7093,929,8107,17324,9574,12469,2398,3235,4898,7032,9810,18992,68408,171232,76862,0,3901,4267,0,85030,9408,1403,8005,1515,9066,19989,11068,13081,2794,2374,5874,10101,11478,21415,78185,183204,6655,7121,NA,NA,NA,NA,NA,NA
2,Bihar,933,Giridih,1999,1999,22158,0,2909,1177,11577,37821,44324,40284,4040,1370,15158,60852,18791,4515,5092,1915,2815,5921,4332,20145,63526,162199,22158,0,2909,1177,11577,37821,44324,40284,4040,1370,15158,60852,18791,4515,5092,1915,2815,5921,4332,20145,63526,162199,8767.987458781556,8767.987458781556,NA,NA,NA,NA,NA,NA
2,Bihar,934,Jehanabad,1999,1999,15450,-1,1012,1231,129,17822,3834,192,3642,444,1912,6190,870,711,686,1160,1004,1677,5039,9474,20621,44633,15450,0,1012,1231,129,17822,3834,192,3642,444,1912,6190,870,711,686,1160,1004,1677,5039,9474,20621,44633,5024,5024,NA,NA,NA,NA,NA,NA
2,Bihar,934,Jehanabad,2000,1999,17707,-1,1067,1453,54,20281,4135,205,3929,530,1933,6598,1133,799,798,1201,1112,1751,5485,9769,22048,48927,17363,0,1117,1559,44,20083,4129,215,3914,623,1921,6673,1122,779,782,1091,1135,1876,5465,9558,21808,48564,5355,5315,NA,NA,NA,NA,NA,NA
2,Bihar,934,Jehanabad,2001,1999,16955,-1,1121,1046,97,19219,3915,143,3772,343,2140,6398,1455,820,804,1134,1366,1816,5927,9773,23095,48712,18326,0,1228,1096,67,20717,3975,162,3814,395,2214,6585,1463,781,802,1037,1510,2046,6031,9675,23345,50647,5172,5377,NA,NA,NA,NA,NA,NA
2,Bihar,934,Jehanabad,2002,1999,17356,-1,1183,1231,125,19895,4076,135,3942,386,2556,7018,1822,836,814,1428,1307,1883,5109,10154,23353,50266,18991,0,1331,1297,94,21713,4159,152,4007,445,2667,7271,1915,829,840,1127,1504,2291,5426,10430,24362,53346,5262,5585,NA,NA,NA,NA,NA,NA
2,Bihar,934,Jehanabad,2003,1999,18177,-1,1235,867,88,20367,4295,134,4162,372,2499,7166,1809,629,846,1670,1267,1956,5795,10571,24543,52076,20164,0,1440,945,71,22620,4618,155,4463,498,2753,7869,2021,643,921,1262,1596,2672,6513,11440,27068,57557,5353,5916,NA,NA,NA,NA,NA,NA
2,Bihar,934,Jehanabad,2004,1999,16264,-1,1292,431,44,18031,4535,206,4329,382,3559,8476,1829,676,929,1888,1339,2037,6094,10401,25193,51700,16910,0,1564,447,40,18961,5054,255,4799,576,3909,9539,2114,709,1049,1385,1606,2896,7130,11662,28551,57051,5222,5762,NA,NA,NA,NA,NA,NA
2,Bihar,935,Madhepura,1999,1999,38829,-1,1664,1434,3,41930,3663,632,3031,377,1818,5858,1120,329,342,585,1361,2262,3622,10658,20279,68067,38829,0,1664,1434,3,41930,3663,632,3031,377,1818,5858,1120,329,342,585,1361,2262,3622,10658,20279,68067,4652,4652,NA,NA,NA,NA,NA,NA
2,Bihar,935,Madhepura,2000,1999,55164,-1,1756,2459,15,59394,3818,605,3213,412,1855,6085,1381,369,382,606,1507,2342,3943,10913,21443,86922,52745,0,1839,2638,12,57234,3758,603,3154,529,1851,6137,1367,359,375,550,1539,2505,3928,10706,21329,84700,5774,5626,NA,NA,NA,NA,NA,NA
2,Bihar,935,Madhepura,2001,1999,40418,-1,1840,2868,1,45127,3732,727,3004,313,2002,6047,1954,379,374,572,1851,2419,4260,10789,22598,73772,43787,0,2019,3004,1,48811,3656,704,2952,377,2081,6114,1965,361,377,524,2047,2709,4335,10717,23035,77960,4751,5020,NA,NA,NA,NA,NA,NA
2,Bihar,935,Madhepura,2002,1999,48166,-1,1927,3277,1,53371,3676,616,3060,323,2319,6318,1873,386,394,721,1771,2499,3672,10899,22215,81904,51823,0,2168,3453,1,57445,3674,562,3112,387,2437,6498,1968,383,409,569,2038,3018,3900,11248,23533,87476,5198,5552,NA,NA,NA,NA,NA,NA
2,Bihar,935,Madhepura,2003,1999,46417,-1,2009,2355,1,50782,3772,558,3214,330,2203,6305,1969,291,375,843,1718,2582,4165,11283,23226,80313,54534,0,2343,2567,1,59445,3982,537,3445,470,2472,6924,2200,297,415,637,2163,3473,4681,12291,26157,92526,5002,5762,NA,NA,NA,NA,NA,NA
2,Bihar,935,Madhepura,2004,1999,52356,-1,2098,3685,1,58140,3741,518,3223,341,2958,7040,2107,312,398,953,1815,2668,4380,11112,23745,88925,54001,0,2540,3821,1,60363,4129,550,3578,560,3388,8076,2436,327,454,699,2176,3687,5125,12538,27442,95881,5439,5864,NA,NA,NA,NA,NA,NA
2,Bihar,936,Khagaria,1999,1999,24353,-1,1404,2581,0,28338,2861,12,2849,618,3255,6734,888,5609,608,717,1298,2643,4568,11627,27958,63030,24353,0,1404,2581,0,28338,2861,12,2849,618,3255,6734,888,5609,608,717,1298,2643,4568,11627,27958,63030,5137,5137,NA,NA,NA,NA,NA,NA
2,Bihar,936,Khagaria,2000,1999,28315,-1,1478,2889,0,32682,3043,12,3031,678,3284,7005,928,6295,724,742,1437,2790,4972,11938,29826,69513,26742,0,1548,3099,0,31389,2975,12,2962,868,3263,7105,919,6137,720,674,1467,2950,4953,11705,29525,68019,5506,5387,NA,NA,NA,NA,NA,NA
2,Bihar,936,Khagaria,2001,1999,24081,-1,1559,2663,0,28303,2843,10,2833,513,3649,7005,1971,6465,710,700,1765,2911,5372,11847,31741,67049,24757,0,1708,2790,0,29255,2776,10,2765,616,3773,7164,1981,6155,732,641,1952,3210,5467,11759,31897,68316,5148,5246,NA,NA,NA,NA,NA,NA
2,Bihar,936,Khagaria,2002,1999,28829,-1,1604,3318,0,33751,2874,8,2866,531,4366,7771,2517,6587,827,882,1688,3033,4631,11793,31958,73480,29243,0,1805,3497,0,34545,2933,9,2925,635,4553,8122,2645,6538,872,697,1943,3588,4919,12157,33359,76026,5560,5752,NA,NA,NA,NA,NA,NA
2,Bihar,936,Khagaria,2003,1999,28892,-1,1673,3891,0,34456,3015,8,3007,540,4283,7838,2378,4961,800,1032,1637,3173,5253,12241,31475,73769,33967,0,1951,4242,0,40160,3252,9,3243,769,4711,8732,2656,5070,902,780,2062,4156,5904,13313,34843,83735,5477,6217,NA,NA,NA,NA,NA,NA
2,Bihar,936,Khagaria,2004,1999,36084,-1,1748,3276,0,41108,3047,11,3037,559,6123,9729,2963,5327,880,1167,1730,3340,5524,12218,33149,83986,35765,0,2116,3396,0,41277,3402,13,3390,915,6710,11028,3426,5588,1019,856,2075,4515,6463,13767,37709,90014,6124,6563,NA,NA,NA,NA,NA,NA
2,Bihar,937,Godda,1999,1999,22359,0,574,1197,2925,27055,27954,25407,2547,671,4126,32751,7734,227,1329,966,1292,4243,2292,10813,28896,88702,22359,0,574,1197,2925,27055,27954,25407,2547,671,4126,32751,7734,227,1329,966,1292,4243,2292,10813,28896,88702,8714.21554180175,8714.21554180175,NA,NA,NA,NA,NA,NA
2,Bihar,938,Sahebganj,1999,1999,11834,0,784,1795,16199,30612,65286,59339,5947,1139,5255,71680,12041,5165,3136,924,1188,2062,2274,9026,35816,138108,11834,0,784,1795,16199,30612,65286,59339,5947,1139,5255,71680,12041,5165,3136,924,1188,2062,2274,9026,35816,138108,15324.900133155792,15324.900133155792,NA,NA,NA,NA,NA,NA
2,Bihar,940,Deoghar,1999,1999,18230,0,634,2154,4961,25979,59673,54241,5432,2553,7188,69414,13907,4599,4207,1868,2849,4518,3412,16858,52218,147611,18230,0,634,2154,4961,25979,59673,54241,5432,2553,7188,69414,13907,4599,4207,1868,2849,4518,3412,16858,52218,147611,13039.840989399294,13039.840989399294,NA,NA,NA,NA,NA,NA
2,Bihar,941,Lohardaga,1999,1999,11331,0,814,776,1283,14204,8369,7605,764,144,1455,9968,3731,176,898,508,372,1067,984,3787,11523,35695,11331,0,814,776,1283,14204,8369,7605,764,144,1455,9968,3731,176,898,508,372,1067,984,3787,11523,35695,10080.485738491952,10080.485738491952,NA,NA,NA,NA,NA,NA
2,Bihar,942,Gumla,1999,1999,69545,0,2519,1782,3472,77318,29701,26995,2706,72,2628,32401,8480,1158,1710,1798,1527,4204,3834,10294,33005,142724,69545,0,2519,1782,3472,77318,29701,26995,2706,72,2628,32401,8480,1158,1710,1798,1527,4204,3834,10294,33005,142724,10909.952606635072,10909.952606635072,NA,NA,NA,NA,NA,NA
