shrid,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1,dynast_3,num_cells,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,max_light2013,ec13_district_name.x
11-20-373367,Jharkhand,14,8,2004,4,0,3,2,ram tahal choudhary,M,BJP,268614,GEN,695754,1379179,ranchi,GEN,NA,19,50.45,38.61,no,216234,31.08,3.03,GEBR26614,National Party,1605,TRUE,8,BJP,1605,RANCHI,TRUE,TRUE,4,FALSE,TRUE,TRUE,Others,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,15,30.5,39,6.5,42.5,60.5,8.5,28,44,8,8,ranchi
11-20-373367,Jharkhand,15,8,2009,4,0,4,1,subodh kant sahay,M,INC,310499,GEN,724106,1625148,ranchi,GEN,NA,26,44.56,42.88,no,13350,1.84,2.86,GEBR30232,National Party,3482,TRUE,5,INC,3482,RANCHI,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.84,0,0,0,15,30.5,39,6.5,42.5,60.5,8.5,28,44,8,8,ranchi
11-20-373367,Jharkhand,14,8,2004,4,0,3,1,subodh kant sahay,M,INC,284035,GEN,695754,1379179,ranchi,GEN,NA,19,50.45,40.82,no,15421,2.22,3.03,GEBR30232,National Party,3482,TRUE,4,JP,4406,RANCHI,TRUE,FALSE,2,TRUE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.21,0,0,0,15,30.5,39,6.5,42.5,60.5,8.5,28,44,8,8,ranchi
11-20-373367,Bihar,13,49,1999,9,0,3,1,ram tahal choudhary,M,BJP,379261,GEN,577090,1131760,ranchi,GEN,NA,11,50.99,65.72,no,241177,41.79,2.04,GEBR26614,National Party,1605,TRUE,7,BJP,1605,RANCHI,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,41.79,0,0,0,15,30.5,39,6.5,42.5,60.5,8.5,28,44,8,8,ranchi
11-20-373367,Jharkhand,15,8,2009,4,0,4,2,ram tahal choudhary,M,BJP,297149,GEN,724106,1625148,ranchi,GEN,NA,26,44.56,41.04,no,265582,36.68,2.86,GEBR26614,National Party,1605,TRUE,9,BJP,1605,RANCHI,TRUE,TRUE,4,FALSE,FALSE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,15,30.5,39,6.5,42.5,60.5,8.5,28,44,8,8,ranchi
11-20-373367,Bihar,13,49,1999,9,0,3,2,k k tewari,M,INC,138084,NA,577090,1131760,ranchi,GEN,NA,11,50.99,23.93,no,99063,17.17,2.04,GEBR73373,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,15,30.5,39,6.5,42.5,60.5,8.5,28,44,8,8,ranchi
11-21-379717,Odisha,15,1,2009,4,0,4,1,sanjay bhoi,M,INC,397375,GEN,919625,1320274,bargarh,GEN,NA,6,69.65,43.21,no,98444,10.7,3.03,GEOD8232,National Party,3482,TRUE,2,INC,3482,SAMBALPUR,FALSE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,10.7,1,0,1,12,0,0,0,0,6,0,0,12,0,0,bargarh
11-21-379717,Odisha,15,1,2009,4,0,4,2,dr. hamid hussain,M,BJD,298931,GEN,919625,1320274,bargarh,GEN,NA,6,69.65,32.51,no,141181,15.35,3.03,GEOD8235,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,12,0,0,0,0,6,0,0,12,0,0,bargarh
11-21-394274,Odisha,15,7,2009,4,0,4,2,ananta prasad sethi,M,INC,361870,SC,929162,1372356,bhadrak,SC,NA,6,67.71,38.95,no,239439,25.77,2.7,GEOD32514,National Party,3482,TRUE,3,INC,3482,BHADRAK,TRUE,TRUE,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,4,7.5,8.5,3.5,11,17,3.5,0,4,0,5,bhadrak
11-21-394274,Odisha,14,3,2004,4,0,3,2,muralidhar jena,M,INC,394431,SC,932276,1350755,bhadrak,SC,NA,4,69.02,42.31,no,362845,38.92,2.17,GEOD58142,National Party,3482,TRUE,3,INC,3482,BHADRAK,TRUE,TRUE,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,4,7.5,8.5,3.5,11,17,3.5,0,4,0,5,bhadrak
11-21-394274,Odisha,15,7,2009,4,0,4,1,arjun charan sethi,M,BJD,416808,SC,929162,1372356,bhadrak,SC,NA,6,67.71,44.86,no,54938,5.91,2.7,GEOD21074,State-based Party,9079,TRUE,8,BJD,9079,BHADRAK,TRUE,TRUE,7,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,5.91,0,0,0,4,7.5,8.5,3.5,11,17,3.5,0,4,0,5,bhadrak
11-21-394274,Odisha,13,3,1999,9,0,3,1,arjun charan sethi,M,BJD,397450,SC,679138,1195146,bhadrak,SC,NA,5,56.82,58.52,no,122433,18.03,2,GEOD21074,State-based Party,9079,TRUE,6,BJD,9079,BHADRAK,TRUE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,18.02,0,0,0,4,7.5,8.5,3.5,11,17,3.5,0,4,0,5,bhadrak
11-21-394274,Odisha,13,3,1999,9,0,3,2,panchanan mandal,M,INC,275017,NA,679138,1195146,bhadrak,SC,NA,5,56.82,40.5,no,270725,39.86,2,GEOD70872,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,4,7.5,8.5,3.5,11,17,3.5,0,4,0,5,bhadrak
11-21-394274,Odisha,14,3,2004,4,0,3,1,arjun charan sethi,M,BJD,489200,SC,932276,1350755,bhadrak,SC,NA,4,69.02,52.47,no,94769,10.17,2.17,GEOD21074,State-based Party,9079,TRUE,7,BJD,9079,BHADRAK,TRUE,TRUE,6,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,10.16,0,0,0,4,7.5,8.5,3.5,11,17,3.5,0,4,0,5,bhadrak
11-21-422271,Odisha,14,14,2004,4,0,3,1,bikram keshari deo,M,BJP,357079,GEN,754128,1132680,kalahandi,GEN,NA,4,66.58,47.35,no,34122,4.52,2.5,GEOD49838,National Party,1605,TRUE,4,BJP,1605,KALAHANDI,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.52,1,0,1,2,0,0,0,0,1,0,0,2,0,0,kalahandi
11-21-422271,Odisha,13,14,1999,9,0,3,1,bikram keshari deo,M,BJP,371911,GEN,642488,1060990,kalahandi,GEN,NA,5,60.56,57.89,no,116519,18.14,2,GEOD49838,National Party,1605,TRUE,3,BJP,1605,KALAHANDI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,18.14,1,0,1,2,0,0,0,0,1,0,0,2,0,0,kalahandi
11-21-422271,Odisha,14,14,2004,4,0,3,2,bhakta charan das,M,INC,322957,SC,754128,1132680,kalahandi,GEN,NA,4,66.58,42.83,no,284588,37.74,2.5,GEOD38458,National Party,3482,TRUE,6,INC,3482,KALAHANDI,TRUE,TRUE,2,FALSE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,0,0,0,0,1,0,0,2,0,0,kalahandi
11-21-422271,Odisha,15,11,2009,4,0,4,1,bhakta charan das,M,INC,401736,GEN,978393,1421959,kalahandi,GEN,NA,8,68.81,41.06,no,154037,15.74,3.57,GEOD38458,National Party,3482,TRUE,7,INC,3482,KALAHANDI,TRUE,TRUE,3,FALSE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.74,0,0,0,2,0,0,0,0,1,0,0,2,0,0,kalahandi
11-21-422271,Odisha,15,11,2009,4,0,4,2,subash chandra nayak,M,BJD,247699,GEN,978393,1421959,kalahandi,GEN,NA,8,68.81,25.32,no,25848,2.64,3.57,GEOD49832,State-based Party,9079,TRUE,3,INC,3482,KALAHANDI,TRUE,FALSE,1,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,0,0,0,0,1,0,0,2,0,0,kalahandi
11-21-422271,Odisha,13,14,1999,9,0,3,2,bhakta charan das,M,INC,255392,NA,642488,1060990,kalahandi,GEN,NA,5,60.56,39.75,no,245223,38.17,2,GEOD38458,National Party,3482,TRUE,5,INC,3482,KALAHANDI,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,2,0,0,0,0,1,0,0,2,0,0,kalahandi
11-21-428091,Odisha,14,12,2004,4,0,3,2,papanna mutika,M,BJD,291481,ST,735667,1139590,koraput,ST,NA,4,64.56,39.62,no,230409,31.32,2.63,GEOD23631,State-based Party,9079,TRUE,3,JNP,4406,KORAPUT,TRUE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,3,4.5,5.5,4.5,3,5.5,1.5,5,8,5,0,koraput
11-21-428091,Odisha,14,12,2004,4,0,3,1,giridhar gamang,M,INC,334748,ST,735667,1139590,koraput,ST,NA,4,64.56,45.5,no,43267,5.88,2.63,GEOD82956,National Party,3482,TRUE,9,INC,3482,KORAPUT,TRUE,TRUE,9,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,5.88,1,0,1,3,4.5,5.5,4.5,3,5.5,1.5,5,8,5,0,koraput
11-21-428091,Odisha,15,21,2009,4,0,4,2,giridhar gamang,M,INC,216416,ST,759619,1217768,koraput,ST,NA,6,62.38,28.49,no,104726,13.79,3.7,GEOD82956,National Party,3482,TRUE,10,INC,3482,KORAPUT,TRUE,TRUE,9,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0,1,3,4.5,5.5,4.5,3,5.5,1.5,5,8,5,0,koraput
11-21-428091,Odisha,13,12,1999,9,0,3,1,hema gamang,F,INC,277555,NA,551432,1120784,koraput,ST,NA,3,49.2,50.33,no,12154,2.2,2.08,GEOD70914,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.2,1,0,1,3,4.5,5.5,4.5,3,5.5,1.5,5,8,5,0,koraput
11-21-428091,Odisha,15,21,2009,4,0,4,1,jayaram pangi,M,BJD,312776,ST,759619,1217768,koraput,ST,NA,6,62.38,41.18,no,96360,12.69,3.7,GEOD29509,State-based Party,9079,TRUE,7,BJD,9079,KORAPUT,TRUE,TRUE,1,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,12.69,0,0,0,3,4.5,5.5,4.5,3,5.5,1.5,5,8,5,0,koraput
11-21-428091,Odisha,13,12,1999,9,0,3,2,jayaram pangi,M,BJD,265401,ST,551432,1120784,koraput,ST,NA,3,49.2,48.13,no,256925,46.59,2.08,GEOD29509,State-based Party,9079,TRUE,6,BJD,9079,KORAPUT,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,3,4.5,5.5,4.5,3,5.5,1.5,5,8,5,0,koraput
11-22-435813,Chhattisgarh,15,4,2009,4,0,4,1,charan das mahant,M,INC,314616,GEN,745612,1276443,korba,GEN,NA,18,58.41,42.2,no,20737,2.78,2.94,AEMP7188,National Party,3482,TRUE,4,INC,3482,JANJGIR,FALSE,TRUE,3,FALSE,FALSE,TRUE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.79000000000001,1,0,1,2,5.5,6.5,3.5,7,10,3.5,10,12,5,9,korba
11-22-435813,Chhattisgarh,15,4,2009,4,0,4,2,karuna shukla,F,BJP,293879,GEN,745612,1276443,korba,GEN,NA,18,58.41,39.41,no,260917,34.99,2.94,AEMP16697,National Party,1605,TRUE,2,BJP,1605,JANJGIR,FALSE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1,1,2,5.5,6.5,3.5,7,10,3.5,10,12,5,9,korba
11-22-445624,Chhattisgarh,15,9,2009,4,0,4,1,chandulal sahu (chandu bhaiya),M,BJP,371201,GEN,776217,1369154,mahasamund,GEN,NA,15,56.69,47.82,no,51475,6.63,2.5,GECG2462,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,6.63,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,mahasamund
11-22-445624,Chhattisgarh,14,7,2004,4,0,3,2,vidhya charan shukla,M,BJP,296142,GEN,771432,1169419,mahasamund,GEN,NA,10,65.97,38.39,no,275306,35.69,2.27,GECG16821,National Party,1605,TRUE,11,INC,3482,RAIPUR,FALSE,FALSE,7,TRUE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1,1,1,0,0,0,0,0.5,0,0,1,0,0,mahasamund
11-22-445624,Chhattisgarh,15,9,2009,4,0,4,2,motilal sahu,M,INC,319726,GEN,776217,1369154,mahasamund,GEN,NA,15,56.69,41.19,no,300728,38.74,2.5,GECG81457,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,mahasamund
11-22-445624,Chhattisgarh,14,7,2004,4,0,3,1,ajit  jogi,M,INC,414647,ST,771432,1169419,mahasamund,GEN,NA,10,65.97,53.75,no,118505,15.36,2.27,GECG74324,National Party,3482,TRUE,3,INC,3482,SHAHDOL,FALSE,TRUE,2,FALSE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.36,1,1,1,1,0,0,0,0,0.5,0,0,1,0,0,mahasamund
11-22-445624,Madhya_Pradesh,13,18,1999,9,0,3,2,chandra shekhar sahu   \ champu\,M,BJP,325200,NA,682047,1071547,mahasamund,GEN,NA,6,63.65,47.68,no,319476,46.84,2.08,AEMP9403,National Party,1605,TRUE,2,BJP,1605,MAHASAMUND,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,mahasamund
11-22-445624,Madhya_Pradesh,13,18,1999,9,0,3,1,shyama charan shukla,M,INC,340635,GEN,682047,1071547,mahasamund,GEN,NA,6,63.65,49.94,no,15435,2.26,2.08,AEMP631,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.26,1,1,1,1,0,0,0,0,0.5,0,0,1,0,0,mahasamund
11-22-801987,Chhattisgarh,15,6,2009,4,0,4,1,madhusudan yadav,M,BJP,437721,GEN,830581,1411051,rajnandgaon,GEN,NA,14,58.86,52.7,no,119074,14.34,2.33,GECG8400,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,14.34,0,0,0,23,120,145.5,7.5,138,185,8,185,220,11,19,rajnandgaon
11-22-801987,Madhya_Pradesh,13,22,1999,9,0,3,1,dr. raman,M,BJP,304611,NA,591992,1016713,rajnandgaon,GEN,NA,6,58.23,51.46,no,26715,4.51,2.08,GEMP70408,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,4.52,0,0,0,23,120,145.5,7.5,138,185,8,185,220,11,19,rajnandgaon
11-22-801987,Chhattisgarh,15,6,2009,4,0,4,2,devwrat singh,M,INC,318647,GEN,830581,1411051,rajnandgaon,GEN,NA,14,58.86,38.36,no,298663,35.96,2.33,GECG77658,National Party,3482,TRUE,3,INC,3482,RAJNANDGOAN,FALSE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0,1,23,120,145.5,7.5,138,185,8,185,220,11,19,rajnandgaon
11-22-801987,Chhattisgarh,14,11,2004,4,0,3,1,pradeep gandhi,M,BJP,314520,GEN,665935,1121618,rajnandgaon,GEN,NA,7,59.37,47.23,no,14323,2.15,2.38,AEMP101253,National Party,1605,FALSE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.15,1,0,1,23,120,145.5,7.5,138,185,8,185,220,11,19,rajnandgaon
11-22-801987,Madhya_Pradesh,13,22,1999,9,0,3,2,motilal vora,M,INC,277896,NA,591992,1016713,rajnandgaon,GEN,NA,6,58.23,46.94,no,275049,46.46,2.08,AEMP3657,National Party,3482,TRUE,2,INC,3482,RAJNANDGAON,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0,1,23,120,145.5,7.5,138,185,8,185,220,11,19,rajnandgaon
11-22-801987,Chhattisgarh,14,11,2004,4,0,3,2,devvrat singh,M,INC,300197,GEN,665935,1121618,rajnandgaon,GEN,NA,7,59.37,45.08,no,279778,42.01,2.38,GECG77658,National Party,3482,FALSE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0,1,23,120,145.5,7.5,138,185,8,185,220,11,19,rajnandgaon
11-23-451944,Madhya_Pradesh,14,1,2004,4,0,3,2,barelal jatav,M,INC,114017,SC,487443,1434889,morena,SC,NA,11,33.97,23.39,no,27880,5.72,2.7,GEMP44865,National Party,3482,TRUE,2,INC,3482,MORENA,TRUE,TRUE,1,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,26,0,0,0,0,13,0,0,26,0,0,morena
11-23-451944,Madhya_Pradesh,14,1,2004,4,0,3,1,ashok chhaviram argal,M,BJP,261337,SC,487443,1434889,morena,SC,NA,11,33.97,53.61,no,147320,30.22,2.7,GEMP25391,National Party,1605,TRUE,8,BJP,1605,MORENA,TRUE,TRUE,6,FALSE,TRUE,TRUE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,30.22,0,0,0,26,0,0,0,0,13,0,0,26,0,0,morena
11-23-451944,Madhya_Pradesh,13,1,1999,9,0,3,1,ashok chhaviram  argal,M,BJP,210790,SC,496736,1258860,morena,SC,NA,10,39.46,42.44,no,62226,12.53,3.23,GEMP25391,National Party,1605,TRUE,7,BJP,1605,MORENA,TRUE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,12.53,0,0,0,26,0,0,0,0,13,0,0,26,0,0,morena
11-23-451944,Madhya_Pradesh,13,1,1999,9,0,3,2,gopal das,M,INC,148564,NA,496736,1258860,morena,SC,NA,10,39.46,29.91,no,44837,9.03,3.23,GEMP70211,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,26,0,0,0,0,13,0,0,26,0,0,morena
11-23-451944,Madhya_Pradesh,15,1,2009,4,0,4,2,ramniwas rawat,M,INC,199650,GEN,710666,1339897,morena,GEN,NA,24,53.04,28.09,no,57577,8.1,3.33,AEMP14972,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,26,0,0,0,0,13,0,0,26,0,0,morena
11-23-451944,Madhya_Pradesh,15,1,2009,4,0,4,1,narendra singh tomar,M,BJP,300647,GEN,710666,1339897,morena,GEN,NA,24,53.04,42.3,no,100997,14.21,3.33,GEMP101232,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,14.21,1,0,1,26,0,0,0,0,13,0,0,26,0,0,morena
11-23-452760,Madhya_Pradesh,13,2,1999,9,0,3,1,dr. ramlakhan singh,M,BJP,270766,GEN,661420,1305016,bhind,GEN,NA,12,50.68,40.94,no,53574,8.1,3.12,AEMP10912,National Party,1605,TRUE,3,BJP,1605,BHIND,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,8.09999999999999,1,0,1,6,0,0,0,0,3,0,0,6,0,0,bhind
11-23-452760,Madhya_Pradesh,14,2,2004,4,0,3,2,satyadev katare,M,INC,227766,GEN,606358,1388299,bhind,GEN,NA,15,43.68,37.56,no,168087,27.72,3.23,AEMP23512,National Party,3482,TRUE,2,INC,3482,BHIND,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,6,0,0,0,0,3,0,0,6,0,0,bhind
11-23-452760,Madhya_Pradesh,15,2,2009,4,0,4,1,ashok argal,M,BJP,227365,SC,523791,1364411,bhind,SC,NA,13,38.39,43.41,no,18886,3.61,2.78,GEMP25391,National Party,1605,TRUE,9,BJP,1605,MORENA,FALSE,TRUE,7,FALSE,TRUE,TRUE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,3.61,1,0,1,6,0,0,0,0,3,0,0,6,0,0,bhind
11-23-452760,Madhya_Pradesh,13,2,1999,9,0,3,2,satyadev katare,M,INC,217192,GEN,661420,1305016,bhind,GEN,NA,12,50.68,32.84,no,112035,16.94,3.12,AEMP23512,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,6,0,0,0,0,3,0,0,6,0,0,bhind
11-23-452760,Madhya_Pradesh,14,2,2004,4,0,3,1,dr. ramlakhan singh,M,BJP,234712,GEN,606358,1388299,bhind,GEN,NA,15,43.68,38.71,no,6946,1.15,3.23,AEMP10912,National Party,1605,TRUE,4,BJP,1605,BHIND,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.15,1,0,1,6,0,0,0,0,3,0,0,6,0,0,bhind
11-23-452760,Madhya_Pradesh,15,2,2009,4,0,4,2,dr. bhagirath prasad,M,INC,208479,SC,523791,1364411,bhind,SC,NA,13,38.39,39.8,no,147676,28.19,2.78,GEMP5928,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,6,0,0,0,0,3,0,0,6,0,0,bhind
11-23-456529,Madhya_Pradesh,15,6,2009,4,0,4,2,ahirwar vrindavan,M,INC,158247,SC,525180,1209553,tikamgarh,SC,NA,17,43.42,30.13,no,77622,14.78,3.85,AEMP8662,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,4,15.5,19.5,4,14,20,4,19,23,6,7,tikamgarh
11-23-456529,Madhya_Pradesh,15,6,2009,4,0,4,1,virendra kumar,M,BJP,200109,SC,525180,1209553,tikamgarh,SC,NA,17,43.42,38.1,no,41862,7.97,3.85,GEMP947686,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),1,7.97,1,0,1,4,15.5,19.5,4,14,20,4,19,23,6,7,tikamgarh
11-23-459572,Madhya_Pradesh,13,5,1999,9,0,3,2,madhavi chaudhary advocate,F,INC,232884,NA,536853,1122464,sagar,SC,NA,9,47.83,43.38,no,228321,42.53,2.04,GEMP70250,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,12,0,0,0,0,6,0,0,12,0,0,sagar
11-23-459572,Madhya_Pradesh,15,5,2009,4,0,4,2,aslam sher khan,M,INC,192786,GEN,570321,1185166,sagar,GEN,NA,12,48.12,33.8,no,180070,31.57,2.33,AEMP7880,National Party,3482,TRUE,6,NCP,5792,BHOPAL,FALSE,FALSE,2,TRUE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,12,0,0,0,0,6,0,0,12,0,0,sagar
11-23-459572,Madhya_Pradesh,15,5,2009,4,0,4,1,bhupendra singh,M,BJP,323954,GEN,570321,1185166,sagar,GEN,NA,12,48.12,56.8,no,131168,23,2.33,AEMP15454,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,23,1,0,1,12,0,0,0,0,6,0,0,12,0,0,sagar
11-23-459572,Madhya_Pradesh,13,5,1999,9,0,3,1,virendra kumar,M,BJP,293357,SC,536853,1122464,sagar,SC,NA,9,47.83,54.64,no,60473,11.26,2.04,GEMP947684,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,11.26,1,0,1,12,0,0,0,0,6,0,0,12,0,0,sagar
11-23-459572,Madhya_Pradesh,14,5,2004,4,0,3,1,virendra kumar,M,BJP,290974,SC,479443,1250751,sagar,SC,NA,8,38.33,60.69,no,147991,30.87,2.17,GEMP947685,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,30.87,1,0,1,12,0,0,0,0,6,0,0,12,0,0,sagar
11-23-459572,Madhya_Pradesh,14,5,2004,4,0,3,2,uttam khatik,M,INC,142983,SC,479443,1250751,sagar,SC,NA,8,38.33,29.82,no,125833,26.25,2.17,GEMP55944,National Party,3482,TRUE,2,AIIC(T),8871,SAGAR,TRUE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0,0,12,0,0,0,0,6,0,0,12,0,0,sagar
