State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,district,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,total_light1996,total_light_cal1996,max_light1996,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,total_light2013,total_light_cal2013,max_light2013,pc91_pca_tot_p,pc01_pca_tot_p,pc11_pca_tot_p,pc96_pca_tot_p,pc99_pca_tot_p,pc04_pca_tot_p,pc09_pca_tot_p,pc14_pca_tot_p,vote_share_diff,population,total_light_diff,max_light_diff,total_light_cal_diff,education,year_1996,year_1999,year_2004,year_2009,dynast_wiki,dynast_pdf,dynast
Uttar_Pradesh,11,34,1996,4,0,3,1,SRIRAM CHAUHAN,1,BJP,199941,SC,532900,1156395,basti,SC,NA,17,46.08,37.52,no,49838,9.35,3.57,AEUP110319,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),7223,9081,5169,6953.5,9040.5,4914.5,6447.5,10011,4520.5,9665,13282,6885,10014,13189,7147,1396696,1728955,2043126,1562825.5,1662503.2,1823206.3,1980291.8,2143105.166666664,9.350000000000001,1562825.5,-0.03802524913218086,-0.050489227189354224,-0.00446983609861995,NA,1,0,0,0,1,0,1
Uttar_Pradesh,11,34,1996,4,0,3,2,RAMKARAN ARYA,1,SP,150103,NA,532900,1156395,basti,SC,NA,17,46.08,28.17,no,17643,3.31,3.57,GEUP61335,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),7223,9081,5169,6953.5,9040.5,4914.5,6447.5,10011,4520.5,9665,13282,6885,10014,13189,7147,1396696,1728955,2043126,1562825.5,1662503.2,1823206.3,1980291.8,2143105.166666664,-9.350000000000001,1562825.5,-0.03802524913218086,-0.050489227189354224,-0.00446983609861995,NA,1,0,0,0,0,0,0
Gujarat,11,8,1996,4,0,3,1,RAJENDRASINH GHANSHYAMSINH RANA,1,BJP,149177,GEN,429639,949885,bhavnagar,GEN,NA,33,45.23,34.72,no,7771,1.81,3.45,GEGJ63506,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),56083,70141,5649,64614,78730.5,6484,49038.5,66318.5,4743,55024,66326,5476,72122,66144,7411,2058395,2455844,2865587,2257119.5,2376354.2,2578766.9,2783638.4,2984616.799999997,1.8100000000000023,2257119.5,0.1415983692721383,0.13785906553030358,0.11552312618518101,NA,1,0,0,0,0,0,0
Gujarat,11,8,1996,4,0,3,2,PURSHOTTAM ODHAVJI SOLANKI,1,IND,141406,NA,429639,949885,bhavnagar,GEN,NA,33,45.23,32.91,no,39194,9.12,3.45,AEGJ13759,Independents,10809,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),56083,70141,5649,64614,78730.5,6484,49038.5,66318.5,4743,55024,66326,5476,72122,66144,7411,2058395,2455844,2865587,2257119.5,2376354.2,2578766.9,2783638.4,2984616.799999997,-1.8100000000000023,2257119.5,0.1415983692721383,0.13785906553030358,0.11552312618518101,NA,1,0,0,0,1,0,1
Rajasthan,11,20,1996,4,0,3,1,SUBHASH CHANDRA BAHERIYA,1,BJP,212731,GEN,473266,1125810,bhilwara,GEN,NA,21,42.04,44.95,no,17209,3.64,2.7,GERJ59156,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),24013,30023,3788,30909,38294.5,4730.5,34380.5,50741,4965,36401,50136,5720,46091,55457,7259,1583244,1954258,2315974,1768751,1880055.2,2062772.8,2243630.8,2427433.1666666716,3.6400000000000006,1768751,0.25245205326486264,0.22219272983853067,0.24334252815146762,NA,1,0,0,0,0,0,0
Rajasthan,11,20,1996,4,0,3,2,MAHENDRA SINGH MEWAR,1,INC,195522,NA,473266,1125810,bhilwara,GEN,NA,21,42.04,41.31,no,166290,35.14,2.7,GERJ59164,National Party,3482,TRUE,2,INC,3482,CHITTORGARH,FALSE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),24013,30023,3788,30909,38294.5,4730.5,34380.5,50741,4965,36401,50136,5720,46091,55457,7259,1583244,1954258,2315974,1768751,1880055.2,2062772.8,2243630.8,2427433.1666666716,-3.6400000000000006,1768751,0.25245205326486264,0.22219272983853067,0.24334252815146762,NA,1,0,0,0,1,1,1
Haryana,11,8,1996,4,0,3,1,SURENDER SINGH,1,HVP,406454,GEN,730265,1060563,bhiwani,GEN,NA,43,68.86,55.66,no,225183,30.84,2.63,GEHR54316,State-based Party,10391,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),42015,53196,3645,39740.5,49119,3611.5,37384.5,49887,3275,54026,63765,4789,70650,59917,6331,1160629,1417894,1613788,1289261.5,1366441,1476662.2,1574609.2,1691990.3500000015,30.839999999999996,1289261.5,-0.05565587855408083,-0.00923316695185683,-0.07973728022545146,NA,1,0,0,0,1,1,1
Haryana,11,8,1996,4,0,3,2,JANGBIR SINGH,1,INC,181271,NA,730265,1060563,bhiwani,GEN,NA,43,68.86,24.82,no,107617,14.74,2.63,GEHR44198,National Party,3482,TRUE,2,HVP,10391,BHIWANI,TRUE,FALSE,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),42015,53196,3645,39740.5,49119,3611.5,37384.5,49887,3275,54026,63765,4789,70650,59917,6331,1160629,1417894,1613788,1289261.5,1366441,1476662.2,1574609.2,1691990.3500000015,-30.839999999999996,1289261.5,-0.05565587855408083,-0.00923316695185683,-0.07973728022545146,NA,1,0,0,0,0,0,0
Karnataka,11,1,1996,4,0,3,1,RAMACHANDRA VEERAPPA,1,BJP,234707,SC,483899,1128431,bidar,SC,NA,37,42.88,48.5,no,159413,32.94,3.57,GEKA11205,National Party,1605,TRUE,6,BJP,1605,BIDAR,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),23604,29614,3002,28474.5,35457,3414.5,24408.5,33946,2926.5,30287,37167,3685,43631,40434,5062,1089997,1290365,1446394,1190181,1250291.4,1337173.7,1415188.2,1507243.3833333403,32.94,1190181,0.18759276072164788,0.12875233620773585,0.1800734722116868,NA,1,0,0,0,0,1,1
Karnataka,11,1,1996,4,0,3,2,TATYA RAO KAMBLE,1,INC,75294,NA,483899,1128431,bidar,SC,NA,37,42.88,15.56,yes,4271,0.88,3.57,GEKA11206,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),23604,29614,3002,28474.5,35457,3414.5,24408.5,33946,2926.5,30287,37167,3685,43631,40434,5062,1089997,1290365,1446394,1190181,1250291.4,1337173.7,1415188.2,1507243.3833333403,-32.94,1190181,0.18759276072164788,0.12875233620773585,0.1800734722116868,NA,1,0,0,0,0,0,0
Madhya_Pradesh,11,15,1996,4,0,3,1,PUNNULAL MOHLE,1,BJP,226054,SC,538734,1031337,bilaspur,SC,NA,13,52.24,41.96,no,34880,6.47,3.12,AEMP9281,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),24049,30031,7779,20199,24192,6763,37471.5,51813,11037,51388,62691,14890,86282,75620,23637,566686,2182463,2835318,1374574.5,1859307.6,2378319.5,2704747,3336099.799999982,6.469999999999999,1374574.5,-0.17446031741446255,-0.1399612166318338,-0.21620818147698095,NA,1,0,0,0,0,0,0
Madhya_Pradesh,11,15,1996,4,0,3,2,KHELAN RAM,1,INC,191174,NA,538734,1031337,bilaspur,SC,NA,13,52.24,35.49,no,136943,25.42,3.12,GEMP59536,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),24049,30031,7779,20199,24192,6763,37471.5,51813,11037,51388,62691,14890,86282,75620,23637,566686,2182463,2835318,1374574.5,1859307.6,2378319.5,2704747,3336099.799999982,-6.469999999999999,1374574.5,-0.17446031741446255,-0.1399612166318338,-0.21620818147698095,NA,1,0,0,0,0,1,1
Uttar_Pradesh,11,78,1996,4,0,3,1,CHATTAR PAL,1,BJP,197183,NA,476345,1113800,bulandshahr,GEN,NA,32,42.77,41.39,no,51170,10.74,3.45,AEUP153353,National Party,1605,TRUE,2,BJP,1605,BULANDSHAHR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),26419,33292,7565,15933,20087,4948.5,13701,19960,4221,13899,19130,4477,33941,31274,9841,2530063,2988302,3475929,2759182.5,2896654.2,3134590.1,3378403.6,3612910.899999991,10.740000000000002,2759182.5,-0.5056910181559235,-0.4244478468857107,-0.5052442882314381,NA,1,0,0,0,0,0,0
Uttar_Pradesh,11,78,1996,4,0,3,2,KIRAN PAL SINGH,1,SP,146013,NA,476345,1113800,bulandshahr,GEN,NA,32,42.77,30.65,no,57730,12.12,3.45,GEUP34298,State-based Party,7425,TRUE,3,JD,4217,BULANDSHAHR,TRUE,FALSE,0,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),26419,33292,7565,15933,20087,4948.5,13701,19960,4221,13899,19130,4477,33941,31274,9841,2530063,2988302,3475929,2759182.5,2896654.2,3134590.1,3378403.6,3612910.899999991,-10.740000000000002,2759182.5,-0.5056910181559235,-0.4244478468857107,-0.5052442882314381,NA,1,0,0,0,0,1,1
Bihar,11,37,1996,4,0,3,1,LAL MUNI CHOUBEY,1,BJP,265427,GEN,585438,1024374,buxar,GEN,NA,33,57.15,45.34,no,63764,10.89,2.94,GEBR35222,National Party,1605,TRUE,2,BJP,1605,BUXAR,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1323,1668,534,1507,1842.5,626,1616.5,3038.5,673,1812,3741,777,3898,6307,1627,1018580,1311882,1589007,1165231,1253221.6,1395019.5,1533582,1677267.2166666687,10.89,1165231,0.1302190345115397,0.1589545321399033,0.09949804114479921,NA,1,0,0,0,0,0,0
Bihar,11,37,1996,4,0,3,2,TEJ NARAIN SINGH,1,CPI,201663,GEN,585438,1024374,buxar,GEN,NA,33,57.15,34.45,no,140515,24,2.94,GEBR35217,State-based Party,2444,TRUE,4,CPI,2444,BUXAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1323,1668,534,1507,1842.5,626,1616.5,3038.5,673,1812,3741,777,3898,6307,1627,1018580,1311882,1589007,1165231,1253221.6,1395019.5,1533582,1677267.2166666687,-10.89,1165231,0.1302190345115397,0.1589545321399033,0.09949804114479921,NA,1,0,0,0,1,0,1
Uttar_Pradesh,11,51,1996,4,0,3,1,ANAND RATNA MAURYA,1,BJP,189179,GEN,588638,1278693,chandauli,GEN,NA,38,46.03,32.14,no,31151,5.29,4.35,GEUP48576,National Party,1605,TRUE,2,BJP,1605,CHANDAULI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),11282,14046,5626,8009.5,9886,4078.5,6607.5,9413,3354.5,6906,9437,3597,12473,12538,6879,1129770,1456834,1736221,1293302,1391421.2,1540650.1,1680343.6,1835134.8166666627,5.289999999999999,1293302,-0.3425801981583838,-0.32166943630916833,-0.3512180428520626,NA,1,0,0,0,0,0,0
Uttar_Pradesh,11,51,1996,4,0,3,2,KAILASH NATH YADAVA,1,SP,158028,NA,588638,1278693,chandauli,GEN,NA,38,46.03,26.85,no,30323,5.15,4.35,GEUP61929,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),11282,14046,5626,8009.5,9886,4078.5,6607.5,9413,3354.5,6906,9437,3597,12473,12538,6879,1129770,1456834,1736221,1293302,1391421.2,1540650.1,1680343.6,1835134.8166666627,-5.289999999999999,1293302,-0.3425801981583838,-0.32166943630916833,-0.3512180428520626,NA,1,0,0,0,0,1,1
Bihar,11,44,1996,4,0,3,1,DHEERENDRA AGRAWAL,1,BJP,216715,GEN,505695,1016116,chatra,GEN,NA,33,49.77,42.85,no,54370,10.75,3.45,GEBR43876,National Party,1605,TRUE,2,BJP,1605,CHATRA,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),928,1176,309,1396.5,1695,433,1139,3744,446,1309,5924,508,2481,10781,899,571340,738130,950031,654735,704772,801700.3,907650.8,999316.1499999985,10.75,654735,0.4086926525990311,0.3373964511047438,0.3655638913559782,NA,1,0,0,0,0,0,0
Bihar,11,44,1996,4,0,3,2,KRISHNA NANDAN PRASAD,1,JD,162345,NA,505695,1016116,chatra,GEN,NA,33,49.77,32.1,no,126195,24.95,3.45,GEBR52617,National Party,4217,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),928,1176,309,1396.5,1695,433,1139,3744,446,1309,5924,508,2481,10781,899,571340,738130,950031,654735,704772,801700.3,907650.8,999316.1499999985,-10.75,654735,0.4086926525990311,0.3373964511047438,0.3655638913559782,NA,1,0,0,0,0,1,1
Madhya_Pradesh,11,27,1996,4,0,3,1,ALKA KAMALNATH,0,INC,281414,GEN,602779,996034,chhindwara,GEN,NA,28,60.52,46.69,no,21382,3.55,2.44,GEMP29982,National Party,3482,FALSE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),22389,28142,5148,23505,29591,5350.5,18981.5,30793,4308,9369,22810,2474,29018,44722,6582,1513694,1808492,1895583,1661093,1749532.4,1834619.3,1878164.8,1987484.1833333373,3.549999999999997,1661093,0.04864339765873282,0.03858172475103849,0.05020713867609139,NA,1,0,0,0,1,1,1
Madhya_Pradesh,11,27,1996,4,0,3,2,CHOUDHARI CHANDRABHAN SINGH KUBERSINGH,1,BJP,260032,NA,602779,996034,chhindwara,GEN,NA,28,60.52,43.14,no,247286,41.02,2.44,AEMP13724,National Party,1605,FALSE,2,BJP,1605,CHHINDWARA,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),22389,28142,5148,23505,29591,5350.5,18981.5,30793,4308,9369,22810,2474,29018,44722,6582,1513694,1808492,1895583,1661093,1749532.4,1834619.3,1878164.8,1987484.1833333373,-3.549999999999997,1661093,0.04864339765873282,0.03858172475103849,0.05020713867609139,NA,1,0,0,0,0,0,0
Karnataka,11,20,1996,4,0,3,1,B L SHANKAR,1,JD,195857,GEN,635016,996548,chikmagalur,GEN,NA,17,63.72,30.84,no,4059,0.64,3.85,AEKA8926,National Party,4217,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),11157,13944,2761,15432.5,19597.5,3443,13181,20595.5,2978.5,11013,19002,2916,22279,29564,5249,985735,1126756,1121890,1056245.5,1098551.8,1125296.2,1122863.2,1166627.75,0.6400000000000006,1056245.5,0.324408571674871,0.22075025140837035,0.3403526988630201,NA,1,0,0,0,1,0,1
Karnataka,11,20,1996,4,0,3,2,D K TARADEVI SIDDARTHA,0,INC,191798,GEN,635016,996548,chikmagalur,GEN,NA,17,63.72,30.2,no,39849,6.28,3.85,GEKA84176,National Party,3482,TRUE,3,INC,3482,CHIKMAGALUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),11157,13944,2761,15432.5,19597.5,3443,13181,20595.5,2978.5,11013,19002,2916,22279,29564,5249,985735,1126756,1121890,1056245.5,1098551.8,1125296.2,1122863.2,1166627.75,-0.6400000000000006,1056245.5,0.324408571674871,0.22075025140837035,0.3403526988630201,NA,1,0,0,0,0,0,0
Rajasthan,11,3,1996,4,0,3,1,NARENDRA BUDANIYA,1,INC,245437,NA,588569,1160594,churu,GEN,NA,35,50.71,41.7,no,24438,4.15,3.23,GERJ32672,National Party,3482,TRUE,3,INC,3482,CHURU,TRUE,TRUE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),34048,42951,3257,37318,47369,3366.5,46480,69201.5,3596.5,63486,82815,5182,96388,97495,7423,1372908,1689426,2028836,1531167,1626122.4,1791249,1960954,2123409.8666666597,4.150000000000006,1531167,0.09170449025587679,0.033067102709102514,0.09790807525910239,NA,1,0,0,0,0,0,0
Rajasthan,11,3,1996,4,0,3,2,RAM SINGH,1,BJP,220999,GEN,588569,1160594,churu,GEN,NA,35,50.71,37.55,no,181206,30.79,3.23,GERJ46750,National Party,1605,TRUE,2,BJP,1605,CHURU,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),34048,42951,3257,37318,47369,3366.5,46480,69201.5,3596.5,63486,82815,5182,96388,97495,7423,1372908,1689426,2028836,1531167,1626122.4,1791249,1960954,2123409.8666666597,-4.150000000000006,1531167,0.09170449025587679,0.033067102709102514,0.09790807525910239,NA,1,0,0,0,0,1,1
Odisha,11,6,1996,4,0,3,1,BIJU PATNAIK,1,JD,344092,NA,699899,1127256,cuttack,GEN,NA,14,62.09,49.16,no,57807,8.26,2.38,GEOD21096,National Party,4217,FALSE,5,JNP,4406,KENDRAPARA,FALSE,FALSE,4,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,8.259999999999998,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,1,1,1
Odisha,11,6,1996,4,0,3,1,BIJU PATNAIK,1,JD,344092,NA,699899,1127256,cuttack,GEN,NA,14,62.09,49.16,no,57807,8.26,2.38,GEOD21096,National Party,4217,FALSE,5,JNP,4406,KENDRAPARA,FALSE,FALSE,4,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,4.520000000000003,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,1,1,1
Odisha,11,6,1996,4,0,3,2,ANADI CHARAN SAHU,1,INC,286285,GEN,699899,1127256,cuttack,GEN,NA,14,62.09,40.9,no,228395,32.63,2.38,GEOD81522,National Party,3482,FALSE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,-8.259999999999998,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,0,1,1
Odisha,11,6,1996,4,0,3,2,ANADI CHARAN SAHU,1,INC,286285,GEN,699899,1127256,cuttack,GEN,NA,14,62.09,40.9,no,228395,32.63,2.38,GEOD81522,National Party,3482,FALSE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,-4.520000000000003,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,0,1,1
Odisha,11,6,1996,NA,1,3,1,Anadi Charan Sahu,1,INC,269773,GEN,610609,1127329,cuttack,GEN,NA,4,54.16,44.18,no,27607,4.52,2.56,GEOD81522,National Party,3482,TRUE,2,INC,3482,CUTTACK,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,8.259999999999998,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,0,0,0
Odisha,11,6,1996,NA,1,3,1,Anadi Charan Sahu,1,INC,269773,GEN,610609,1127329,cuttack,GEN,NA,4,54.16,44.18,no,27607,4.52,2.56,GEOD81522,National Party,3482,TRUE,2,INC,3482,CUTTACK,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,4.520000000000003,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,0,0,0
Odisha,11,6,1996,NA,1,3,2,Bhartruhari Mahtab,1,JD,242166,GEN,610609,1127329,cuttack,GEN,NA,4,54.16,39.66,no,144776,23.71,2.56,GEOD66431,National Party,4217,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,-8.259999999999998,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,1,1,1
Odisha,11,6,1996,NA,1,3,2,Bhartruhari Mahtab,1,JD,242166,GEN,610609,1127329,cuttack,GEN,NA,4,54.16,39.66,no,144776,23.71,2.56,GEOD66431,National Party,4217,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,-4.520000000000003,1982451,-0.12853182334812097,-0.14524786547378632,-0.18397106113855166,NA,1,0,0,0,1,1,1
Madhya_Pradesh,11,7,1996,4,0,3,1,RAM KRISHNA KUSMARIA,1,BJP,303476,GEN,596369,1174713,damoh,GEN,NA,33,50.77,50.89,no,168257,28.21,3.03,GEMP45023,National Party,1605,TRUE,2,BJP,1605,DAMOH,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),19541,24489,4388,13267.5,16471,3259,9393,15778.5,2319.5,6835,14236,1714,26064,30906,5838,886047,1069325,1245656,977686,1032669.4,1122224.3,1210389.8,1300755.1833333373,28.22,977686,-0.3871973866578937,-0.2974531425575595,-0.39662277833679127,NA,1,0,0,0,0,1,1
Madhya_Pradesh,11,7,1996,4,0,3,2,MUKESH NAYAK,1,INC,135219,NA,596369,1174713,damoh,GEN,NA,33,50.77,22.67,no,60875,10.21,3.03,AEMP8735,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),19541,24489,4388,13267.5,16471,3259,9393,15778.5,2319.5,6835,14236,1714,26064,30906,5838,886047,1069325,1245656,977686,1032669.4,1122224.3,1210389.8,1300755.1833333373,-28.22,977686,-0.3871973866578937,-0.2974531425575595,-0.39662277833679127,NA,1,0,0,0,0,0,0
Madhya_Pradesh,11,36,1996,4,0,3,1,CHHATAR SINH DARBAR,0,BJP,298741,ST,580848,1111600,dhar,ST,NA,11,52.25,51.43,no,81611,14.05,2.44,GEMP0000025,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),42905,54081,7287,41617.5,51373.5,6916,26470,38496,4478.5,16531,26790,2978,20042,32688,3760,1315925,1678331,2106640,1497128,1605849.8,1806823.7,2020978.2,2214263.4166666716,14.049999999999997,1497128,-0.03046761737305559,-0.05225437086710194,-0.051360447378145935,NA,1,0,0,0,0,0,0
Madhya_Pradesh,11,36,1996,4,0,3,2,SURAJBHANU SHIVBHANU SOLANKI,1,INC,217130,NA,580848,1111600,dhar,ST,NA,11,52.25,37.38,no,166725,28.7,2.44,GEMP37698,National Party,3482,TRUE,3,INC,3482,DHAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),42905,54081,7287,41617.5,51373.5,6916,26470,38496,4478.5,16531,26790,2978,20042,32688,3760,1315925,1678331,2106640,1497128,1605849.8,1806823.7,2020978.2,2214263.4166666716,-14.049999999999997,1497128,-0.03046761737305559,-0.05225437086710194,-0.051360447378145935,NA,1,0,0,0,0,1,1
Assam,11,4,1996,4,0,3,1,NURUL ISLAM,1,INC,314594,NA,784609,930942,dhubri,GEN,NA,6,84.28,40.1,no,132221,16.85,3.7,GEUP28893,National Party,3482,TRUE,4,INC,3482,DHUBRI,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1748,2208,806,1425,1886,659.5,1604.5,3149.5,757.5,1825,4094,879,2479,6074,1218,1074308,1320866,1637833,1197587,1271554.4,1415956.1,1574439.6,1710626.9166666642,16.860000000000003,1197587,-0.20430046351272946,-0.20060177034925886,-0.15762894420358275,NA,1,0,0,0,0,1,1
Assam,11,4,1996,4,0,3,2,ONKARMAL AGARWAL,1,AGP,182373,NA,784609,930942,dhubri,GEN,NA,6,84.28,23.24,no,11388,1.45,3.7,GEAS5195783,State-based Party,978,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1748,2208,806,1425,1886,659.5,1604.5,3149.5,757.5,1825,4094,879,2479,6074,1218,1074308,1320866,1637833,1197587,1271554.4,1415956.1,1574439.6,1710626.9166666642,-16.860000000000003,1197587,-0.20430046351272946,-0.20060177034925886,-0.15762894420358275,NA,1,0,0,0,0,0,0
Assam,11,13,1996,4,0,3,1,PABAN SINGH GHATOWAR,1,INC,281253,GEN,554960,840893,dibrugarh,GEN,NA,12,66,50.68,no,107355,19.34,2.7,GEAS42894,National Party,3482,TRUE,2,INC,3482,DIBRUGARH,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),32153,40604,13628,29968.5,35984.5,12250,31044,39782,12342.5,29777,34375,12167,37946,30543,15438,940713,1072719,1202616,1006716,1046317.8,1111688.1,1176636.6,1242252.9499999993,19.34,1006716,-0.07035892890150386,-0.10660056280798358,-0.12077829373728655,NA,1,0,0,0,0,1,1
